tick=0 phase=following reason=path_ready wp=1 dist_wp=13.42 bearing_deg=26.57 speed=0.000 pos=(-27.000,0.025,116.000) thr=0.00 steer=1.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.00,1.00) submit_ok=true pitch=-0.00 roll=0.00 normal_y=1.00 contacts=0[] drag=0.00 traction=0.00 gear=0 shift=0.00 bounded=true
tick=30 phase=following reason=path_ready wp=1 dist_wp=13.10 bearing_deg=6.76 speed=1.797 pos=(-27.096,0.027,115.692) thr=1.00 steer=0.28 blocked=false attempts=0 stuck_s=0.33 consumed=(1.00,0.28) submit_ok=true pitch=0.72 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=1 shift=0.00 bounded=true
tick=60 phase=following reason=path_ready wp=1 dist_wp=11.83 bearing_deg=1.90 speed=3.469 pos=(-27.602,0.027,114.532) thr=1.00 steer=0.08 blocked=false attempts=0 stuck_s=0.03 consumed=(1.00,0.08) submit_ok=true pitch=0.70 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=2 shift=0.00 bounded=true
tick=90 phase=following reason=path_ready wp=1 dist_wp=9.70 bearing_deg=0.78 speed=4.888 pos=(-28.540,0.020,112.619) thr=0.89 steer=0.03 blocked=false attempts=0 stuck_s=0.05 consumed=(0.89,0.03) submit_ok=true pitch=0.53 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=3 shift=0.00 bounded=true
tick=120 phase=following reason=path_ready wp=1 dist_wp=6.81 bearing_deg=0.78 speed=5.812 pos=(-29.841,0.012,110.033) thr=0.73 steer=0.03 blocked=false attempts=0 stuck_s=0.05 consumed=(0.73,0.03) submit_ok=true pitch=0.31 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=4 shift=0.03 bounded=true
tick=150 phase=following reason=path_ready wp=1 dist_wp=4.25 bearing_deg=0.81 speed=4.272 pos=(-31.005,0.019,107.751) thr=0.53 steer=0.00 blocked=false attempts=0 stuck_s=0.03 consumed=(0.53,0.00) submit_ok=true pitch=-0.50 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=3 shift=0.00 bounded=true
tick=180 phase=following reason=path_ready wp=1 dist_wp=2.47 bearing_deg=0.80 speed=2.728 pos=(-31.822,0.021,106.175) thr=0.34 steer=0.00 blocked=false attempts=0 stuck_s=0.02 consumed=(0.34,0.00) submit_ok=true pitch=-0.55 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=2 shift=0.00 bounded=true
tick=210 phase=following reason=path_ready wp=1 dist_wp=1.49 bearing_deg=0.79 speed=1.174 pos=(-32.281,0.021,105.305) thr=0.15 steer=0.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.15,0.00) submit_ok=true pitch=-0.56 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=1 shift=0.15 bounded=true
tick=240 phase=following reason=path_ready wp=2 dist_wp=20.70 bearing_deg=58.03 speed=0.000 pos=(-32.381,0.015,105.120) thr=0.00 steer=1.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.00,1.00) submit_ok=true pitch=-0.41 roll=0.00 normal_y=1.00 contacts=1[VillageTerrain] drag=0.55 traction=1.00 gear=0 shift=0.00 bounded=true
tick=270 phase=following reason=path_ready wp=2 dist_wp=20.70 bearing_deg=20.82 speed=0.000 pos=(-32.381,0.001,105.120) thr=0.00 steer=0.88 blocked=false attempts=0 stuck_s=0.00 consumed=(0.00,0.88) submit_ok=true pitch=-0.02 roll=0.00 normal_y=1.00 contacts=1[VillageTerrain] drag=0.55 traction=1.00 gear=0 shift=0.00 bounded=true
tick=300 phase=following reason=path_ready wp=2 dist_wp=20.14 bearing_deg=4.93 speed=2.079 pos=(-32.942,0.028,105.179) thr=1.00 steer=0.21 blocked=false attempts=0 stuck_s=0.08 consumed=(1.00,0.21) submit_ok=true pitch=0.75 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=2 shift=0.13 bounded=true
tick=330 phase=following reason=path_ready wp=2 dist_wp=18.67 bearing_deg=1.39 speed=4.033 pos=(-34.388,0.030,105.472) thr=1.00 steer=0.06 blocked=false attempts=0 stuck_s=0.05 consumed=(1.00,0.06) submit_ok=true pitch=0.79 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=2 shift=0.00 bounded=true
tick=360 phase=following reason=path_ready wp=2 dist_wp=16.35 bearing_deg=0.78 speed=5.490 pos=(-36.650,0.025,106.003) thr=1.00 steer=0.00 blocked=false attempts=0 stuck_s=0.03 consumed=(1.00,0.00) submit_ok=true pitch=0.67 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=3 shift=0.00 bounded=true
tick=390 phase=following reason=path_ready wp=2 dist_wp=13.22 bearing_deg=0.80 speed=6.735 pos=(-39.689,0.017,106.730) thr=1.00 steer=0.00 blocked=false attempts=0 stuck_s=0.00 consumed=(1.00,0.00) submit_ok=true pitch=0.45 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=4 shift=0.00 bounded=true
tick=420 phase=following reason=path_ready wp=2 dist_wp=9.49 bearing_deg=0.79 speed=7.072 pos=(-43.311,0.002,107.610) thr=0.88 steer=0.03 blocked=false attempts=0 stuck_s=0.03 consumed=(0.88,0.03) submit_ok=true pitch=0.02 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=4 shift=0.00 bounded=true
tick=450 phase=following reason=path_ready wp=2 dist_wp=6.29 bearing_deg=0.79 speed=5.533 pos=(-46.423,0.020,108.382) thr=0.69 steer=0.00 blocked=false attempts=0 stuck_s=0.03 consumed=(0.69,0.00) submit_ok=true pitch=-0.53 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=4 shift=0.00 bounded=true
tick=480 phase=following reason=path_ready wp=2 dist_wp=3.87 bearing_deg=0.79 speed=3.993 pos=(-48.768,0.021,108.980) thr=0.50 steer=0.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.50,0.00) submit_ok=true pitch=-0.55 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=3 shift=0.00 bounded=true
tick=510 phase=following reason=path_ready wp=2 dist_wp=2.24 bearing_deg=0.81 speed=2.448 pos=(-50.346,0.021,109.394) thr=0.31 steer=0.00 blocked=false attempts=0 stuck_s=0.05 consumed=(0.31,0.00) submit_ok=true pitch=-0.56 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=2 shift=0.00 bounded=true
tick=540 phase=following reason=path_ready wp=2 dist_wp=1.50 bearing_deg=3.25 speed=1.188 pos=(-51.092,0.016,109.496) thr=0.15 steer=0.13 blocked=false attempts=0 stuck_s=0.00 consumed=(0.15,0.13) submit_ok=true pitch=-0.42 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=1 shift=0.10 bounded=true
tick=570 phase=following reason=path_ready wp=3 dist_wp=21.45 bearing_deg=-0.78 speed=1.602 pos=(-51.516,0.012,109.631) thr=1.00 steer=0.00 blocked=false attempts=0 stuck_s=0.23 consumed=(1.00,0.00) submit_ok=true pitch=0.31 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=1 shift=0.00 bounded=true
tick=600 phase=following reason=path_ready wp=3 dist_wp=20.25 bearing_deg=-0.79 speed=3.305 pos=(-52.661,0.025,110.004) thr=1.00 steer=0.00 blocked=false attempts=0 stuck_s=0.10 consumed=(1.00,0.00) submit_ok=true pitch=0.65 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=2 shift=0.00 bounded=true
tick=630 phase=following reason=path_ready wp=3 dist_wp=18.15 bearing_deg=-0.78 speed=4.852 pos=(-54.656,0.020,110.651) thr=1.00 steer=-0.03 blocked=false attempts=0 stuck_s=0.02 consumed=(1.00,-0.03) submit_ok=true pitch=0.53 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=3 shift=0.00 bounded=true
tick=660 phase=following reason=path_ready wp=3 dist_wp=15.22 bearing_deg=-0.79 speed=6.191 pos=(-57.448,0.015,111.551) thr=1.00 steer=0.00 blocked=false attempts=0 stuck_s=0.03 consumed=(1.00,0.00) submit_ok=true pitch=0.38 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=4 shift=0.00 bounded=true
tick=690 phase=following reason=path_ready wp=3 dist_wp=11.59 bearing_deg=-0.79 speed=7.856 pos=(-60.900,0.021,112.652) thr=0.99 steer=-0.03 blocked=false attempts=0 stuck_s=0.03 consumed=(0.99,-0.03) submit_ok=true pitch=0.56 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=4 shift=0.00 bounded=true
tick=720 phase=following reason=path_ready wp=3 dist_wp=7.96 bearing_deg=-0.81 speed=6.380 pos=(-64.371,0.017,113.742) thr=0.80 steer=0.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.80,0.00) submit_ok=true pitch=-0.45 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.46 traction=1.00 gear=4 shift=0.00 bounded=true
tick=750 phase=following reason=path_ready wp=3 dist_wp=5.15 bearing_deg=0.80 speed=4.870 pos=(-67.106,0.021,114.396) thr=0.61 steer=0.00 blocked=false attempts=0 stuck_s=0.02 consumed=(0.61,0.00) submit_ok=true pitch=-0.54 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.38 traction=1.00 gear=3 shift=0.05 bounded=true
