tick=0 phase=following reason=path_ready wp=1 dist_wp=13.42 bearing_deg=26.57 speed=0.000 pos=(-27.000,0.026,116.000) thr=0.00 steer=1.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.00,1.00) submit_ok=true pitch=-0.00 roll=0.00 normal_y=1.00 contacts=0[] drag=0.00 traction=0.00 gear=0 shift=0.00 bounded=true
tick=30 phase=following reason=path_ready wp=1 dist_wp=13.17 bearing_deg=7.05 speed=1.709 pos=(-27.073,0.027,115.764) thr=1.00 steer=0.30 blocked=false attempts=0 stuck_s=0.32 consumed=(1.00,0.30) submit_ok=true pitch=0.70 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=1 shift=0.00 bounded=true
tick=60 phase=following reason=path_ready wp=1 dist_wp=12.13 bearing_deg=1.93 speed=3.388 pos=(-27.487,0.026,114.802) thr=1.00 steer=0.08 blocked=false attempts=0 stuck_s=0.05 consumed=(1.00,0.08) submit_ok=true pitch=0.68 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=2 shift=0.00 bounded=true
tick=90 phase=following reason=path_ready wp=1 dist_wp=10.34 bearing_deg=0.79 speed=4.855 pos=(-28.272,0.020,113.195) thr=0.93 steer=0.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.93,0.00) submit_ok=true pitch=0.52 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=3 shift=0.00 bounded=true
tick=120 phase=following reason=path_ready wp=1 dist_wp=7.88 bearing_deg=0.79 speed=6.010 pos=(-29.368,0.014,110.998) thr=0.79 steer=0.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.79,0.00) submit_ok=true pitch=0.36 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=4 shift=0.01 bounded=true
tick=150 phase=following reason=path_ready wp=1 dist_wp=5.44 bearing_deg=0.78 speed=5.039 pos=(-30.470,0.014,108.815) thr=0.63 steer=0.03 blocked=false attempts=0 stuck_s=0.03 consumed=(0.63,0.03) submit_ok=true pitch=-0.37 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=3 shift=0.08 bounded=true
tick=180 phase=following reason=path_ready wp=1 dist_wp=3.55 bearing_deg=0.79 speed=3.736 pos=(-31.329,0.018,107.135) thr=0.47 steer=0.00 blocked=false attempts=0 stuck_s=0.03 consumed=(0.47,0.00) submit_ok=true pitch=-0.47 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=3 shift=0.00 bounded=true
tick=210 phase=following reason=path_ready wp=1 dist_wp=2.23 bearing_deg=0.78 speed=2.429 pos=(-31.939,0.018,105.960) thr=0.30 steer=0.03 blocked=false attempts=0 stuck_s=0.13 consumed=(0.30,0.03) submit_ok=true pitch=-0.47 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=2 shift=0.00 bounded=true
tick=240 phase=following reason=path_ready wp=1 dist_wp=1.47 bearing_deg=0.77 speed=1.116 pos=(-32.292,0.018,105.290) thr=0.14 steer=0.03 blocked=false attempts=0 stuck_s=0.00 consumed=(0.14,0.03) submit_ok=true pitch=-0.47 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=1 shift=0.11 bounded=true
tick=270 phase=following reason=path_ready wp=2 dist_wp=20.70 bearing_deg=60.62 speed=0.000 pos=(-32.382,0.015,105.123) thr=0.00 steer=1.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.00,1.00) submit_ok=true pitch=-0.41 roll=0.00 normal_y=1.00 contacts=1[VillageTerrain] drag=0.55 traction=1.00 gear=0 shift=0.00 bounded=true
tick=300 phase=following reason=path_ready wp=2 dist_wp=20.70 bearing_deg=23.15 speed=0.000 pos=(-32.382,0.001,105.123) thr=0.00 steer=0.97 blocked=false attempts=0 stuck_s=0.00 consumed=(0.00,0.97) submit_ok=true pitch=-0.02 roll=0.00 normal_y=1.00 contacts=1[VillageTerrain] drag=0.55 traction=1.00 gear=0 shift=0.00 bounded=true
tick=330 phase=following reason=path_ready wp=2 dist_wp=20.29 bearing_deg=5.40 speed=2.070 pos=(-32.797,0.030,105.163) thr=1.00 steer=0.23 blocked=false attempts=0 stuck_s=0.02 consumed=(1.00,0.23) submit_ok=true pitch=0.79 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=2 shift=0.16 bounded=true
tick=360 phase=following reason=path_ready wp=2 dist_wp=19.09 bearing_deg=1.48 speed=3.874 pos=(-33.969,0.029,105.395) thr=1.00 steer=0.06 blocked=false attempts=0 stuck_s=0.02 consumed=(1.00,0.06) submit_ok=true pitch=0.77 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=2 shift=0.00 bounded=true
