tick=0 phase=following reason=path_ready wp=1 dist_wp=13.42 bearing_deg=26.57 speed=0.000 pos=(-27.000,0.019,116.000) thr=0.00 steer=1.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.00,1.00) submit_ok=true pitch=-0.00 roll=0.00 normal_y=1.00 contacts=0[] drag=0.00 traction=0.00 gear=0 shift=0.00 bounded=true
tick=30 phase=following reason=path_ready wp=1 dist_wp=12.70 bearing_deg=6.65 speed=1.885 pos=(-27.222,0.028,115.305) thr=1.00 steer=0.28 blocked=false attempts=0 stuck_s=0.08 consumed=(1.00,0.28) submit_ok=true pitch=0.75 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=1 shift=0.00 bounded=true
tick=60 phase=following reason=path_ready wp=1 dist_wp=10.05 bearing_deg=2.14 speed=3.480 pos=(-28.296,0.026,112.887) thr=0.91 steer=0.09 blocked=false attempts=0 stuck_s=0.02 consumed=(0.91,0.09) submit_ok=true pitch=0.69 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=2 shift=0.00 bounded=true
tick=90 phase=following reason=path_ready wp=1 dist_wp=5.75 bearing_deg=1.06 speed=4.620 pos=(-30.243,0.016,109.044) thr=0.66 steer=0.04 blocked=false attempts=0 stuck_s=0.02 consumed=(0.66,0.04) submit_ok=true pitch=0.41 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=3 shift=0.00 bounded=true
tick=120 phase=following reason=path_ready wp=1 dist_wp=1.41 bearing_deg=1.23 speed=3.287 pos=(-32.291,0.019,105.222) thr=0.15 steer=0.05 blocked=false attempts=0 stuck_s=0.00 consumed=(0.15,0.05) submit_ok=true pitch=-0.48 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=2 shift=0.18 bounded=true
tick=150 phase=following reason=path_ready wp=1 dist_wp=1.05 bearing_deg=169.87 speed=1.457 pos=(-33.655,0.025,103.182) thr=0.00 steer=1.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.00,1.00) submit_ok=true pitch=-0.66 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=2 shift=0.00 bounded=true
tick=180 phase=following reason=path_ready wp=2 dist_wp=19.67 bearing_deg=25.94 speed=0.000 pos=(-34.160,0.020,102.876) thr=0.00 steer=1.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.00,1.00) submit_ok=true pitch=-0.53 roll=0.00 normal_y=1.00 contacts=1[VillageTerrain] drag=0.55 traction=1.00 gear=0 shift=0.00 bounded=true
tick=210 phase=following reason=path_ready wp=2 dist_wp=18.88 bearing_deg=6.10 speed=1.973 pos=(-34.939,0.028,103.053) thr=1.00 steer=0.25 blocked=false attempts=0 stuck_s=0.00 consumed=(1.00,0.25) submit_ok=true pitch=0.73 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=1 shift=0.00 bounded=true
tick=240 phase=following reason=path_ready wp=2 dist_wp=16.17 bearing_deg=1.82 speed=3.633 pos=(-37.517,0.028,103.925) thr=1.00 steer=0.08 blocked=false attempts=0 stuck_s=0.00 consumed=(1.00,0.08) submit_ok=true pitch=0.73 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=2 shift=0.00 bounded=true
tick=270 phase=following reason=path_ready wp=2 dist_wp=11.65 bearing_deg=0.79 speed=5.129 pos=(-41.732,0.023,105.556) thr=0.99 steer=0.03 blocked=false attempts=0 stuck_s=0.00 consumed=(0.99,0.03) submit_ok=true pitch=0.60 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=3 shift=0.00 bounded=true
tick=300 phase=following reason=path_ready wp=2 dist_wp=5.60 bearing_deg=0.83 speed=5.546 pos=(-47.349,0.003,107.812) thr=0.65 steer=0.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.65,0.00) submit_ok=true pitch=0.07 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=4 shift=0.00 bounded=true
