tick=0 phase=following reason=path_ready wp=1 dist_wp=13.42 bearing_deg=26.57 speed=0.000 pos=(-27.000,0.024,116.000) thr=0.00 steer=1.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.00,1.00) submit_ok=true pitch=-0.00 roll=0.00 normal_y=1.00 contacts=0[] drag=0.00 traction=0.00 gear=0 shift=0.00 bounded=true
tick=30 phase=following reason=path_ready wp=1 dist_wp=13.06 bearing_deg=6.78 speed=1.797 pos=(-27.107,0.027,115.658) thr=1.00 steer=0.28 blocked=false attempts=0 stuck_s=0.33 consumed=(1.00,0.28) submit_ok=true pitch=0.72 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=1 shift=0.00 bounded=true
tick=60 phase=following reason=path_ready wp=1 dist_wp=11.66 bearing_deg=1.93 speed=3.467 pos=(-27.670,0.027,114.368) thr=0.99 steer=0.08 blocked=false attempts=0 stuck_s=0.05 consumed=(0.99,0.08) submit_ok=true pitch=0.70 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=2 shift=0.00 bounded=true
tick=90 phase=following reason=path_ready wp=1 dist_wp=9.30 bearing_deg=0.78 speed=4.860 pos=(-28.713,0.020,112.249) thr=0.87 steer=0.03 blocked=false attempts=0 stuck_s=0.03 consumed=(0.87,0.03) submit_ok=true pitch=0.52 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=3 shift=0.00 bounded=true
tick=120 phase=following reason=path_ready wp=1 dist_wp=6.15 bearing_deg=0.80 speed=5.460 pos=(-30.135,0.007,109.437) thr=0.68 steer=0.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.68,0.00) submit_ok=true pitch=0.15 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=3 shift=0.00 bounded=true
tick=150 phase=following reason=path_ready wp=1 dist_wp=3.55 bearing_deg=0.78 speed=3.746 pos=(-31.322,0.022,107.126) thr=0.47 steer=0.03 blocked=false attempts=0 stuck_s=0.07 consumed=(0.47,0.03) submit_ok=true pitch=-0.58 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=3 shift=0.00 bounded=true
tick=180 phase=following reason=path_ready wp=1 dist_wp=1.93 bearing_deg=0.81 speed=2.025 pos=(-32.075,0.024,105.689) thr=0.25 steer=0.00 blocked=false attempts=0 stuck_s=0.03 consumed=(0.25,0.00) submit_ok=true pitch=-0.62 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=2 shift=0.00 bounded=true
tick=210 phase=following reason=path_ready wp=2 dist_wp=20.71 bearing_deg=74.15 speed=0.274 pos=(-32.376,0.024,105.125) thr=0.00 steer=1.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.00,1.00) submit_ok=true pitch=-0.63 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=1 shift=0.00 bounded=true
tick=240 phase=following reason=path_ready wp=2 dist_wp=20.70 bearing_deg=36.71 speed=0.000 pos=(-32.381,0.004,105.117) thr=0.00 steer=1.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.00,1.00) submit_ok=true pitch=-0.09 roll=0.00 normal_y=1.00 contacts=1[VillageTerrain] drag=0.55 traction=1.00 gear=0 shift=0.00 bounded=true
tick=270 phase=following reason=path_ready wp=2 dist_wp=20.53 bearing_deg=8.92 speed=1.265 pos=(-32.561,0.021,105.125) thr=1.00 steer=0.37 blocked=false attempts=0 stuck_s=0.23 consumed=(1.00,0.37) submit_ok=true pitch=0.54 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=1 shift=0.00 bounded=true
tick=300 phase=following reason=path_ready wp=2 dist_wp=19.32 bearing_deg=2.35 speed=2.971 pos=(-33.759,0.022,105.324) thr=1.00 steer=0.10 blocked=false attempts=0 stuck_s=0.07 consumed=(1.00,0.10) submit_ok=true pitch=0.58 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=2 shift=0.00 bounded=true
tick=330 phase=following reason=path_ready wp=2 dist_wp=17.10 bearing_deg=0.77 speed=4.538 pos=(-35.915,0.018,105.814) thr=1.00 steer=0.03 blocked=false attempts=0 stuck_s=0.02 consumed=(1.00,0.03) submit_ok=true pitch=0.46 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=3 shift=0.00 bounded=true
tick=360 phase=following reason=path_ready wp=2 dist_wp=13.95 bearing_deg=0.78 speed=6.047 pos=(-38.980,0.019,106.547) thr=1.00 steer=0.03 blocked=false attempts=0 stuck_s=0.03 consumed=(1.00,0.03) submit_ok=true pitch=0.49 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=4 shift=0.05 bounded=true
tick=390 phase=following reason=path_ready wp=2 dist_wp=10.07 bearing_deg=0.79 speed=7.321 pos=(-42.751,0.019,107.463) thr=0.92 steer=0.03 blocked=false attempts=0 stuck_s=0.00 consumed=(0.92,0.03) submit_ok=true pitch=0.49 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=4 shift=0.00 bounded=true
tick=420 phase=following reason=path_ready wp=2 dist_wp=6.42 bearing_deg=0.80 speed=5.610 pos=(-46.299,0.021,108.345) thr=0.70 steer=0.00 blocked=false attempts=0 stuck_s=0.02 consumed=(0.70,0.00) submit_ok=true pitch=-0.54 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=4 shift=0.00 bounded=true
tick=450 phase=following reason=path_ready wp=2 dist_wp=3.74 bearing_deg=0.81 speed=3.896 pos=(-48.898,0.023,109.010) thr=0.49 steer=0.00 blocked=false attempts=0 stuck_s=0.02 consumed=(0.49,0.00) submit_ok=true pitch=-0.61 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=3 shift=0.00 bounded=true
tick=480 phase=following reason=path_ready wp=2 dist_wp=2.03 bearing_deg=0.81 speed=2.176 pos=(-50.549,0.024,109.446) thr=0.27 steer=0.00 blocked=false attempts=0 stuck_s=0.12 consumed=(0.27,0.00) submit_ok=true pitch=-0.62 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=2 shift=0.00 bounded=true
tick=510 phase=following reason=path_ready wp=2 dist_wp=1.30 bearing_deg=0.78 speed=0.430 pos=(-51.250,0.024,109.637) thr=0.05 steer=0.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.05,0.00) submit_ok=true pitch=-0.63 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=1 shift=0.00 bounded=true
tick=540 phase=following reason=path_ready wp=3 dist_wp=20.91 bearing_deg=0.77 speed=2.065 pos=(-52.015,0.018,109.859) thr=1.00 steer=0.00 blocked=false attempts=0 stuck_s=0.00 consumed=(1.00,0.00) submit_ok=true pitch=0.48 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=2 shift=0.05 bounded=true
tick=570 phase=following reason=path_ready wp=3 dist_wp=19.10 bearing_deg=0.77 speed=4.033 pos=(-53.752,0.027,110.368) thr=1.00 steer=0.03 blocked=false attempts=0 stuck_s=0.05 consumed=(1.00,0.03) submit_ok=true pitch=0.71 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=3 shift=0.11 bounded=true
tick=600 phase=following reason=path_ready wp=3 dist_wp=16.37 bearing_deg=0.80 speed=5.821 pos=(-56.372,0.027,111.140) thr=1.00 steer=0.00 blocked=false attempts=0 stuck_s=0.03 consumed=(1.00,0.00) submit_ok=true pitch=0.70 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=3 shift=0.00 bounded=true
tick=630 phase=following reason=path_ready wp=3 dist_wp=12.78 bearing_deg=0.79 speed=7.012 pos=(-59.806,0.020,112.163) thr=1.00 steer=0.00 blocked=false attempts=0 stuck_s=0.00 consumed=(1.00,0.00) submit_ok=true pitch=0.51 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=4 shift=0.00 bounded=true
tick=660 phase=following reason=path_ready wp=3 dist_wp=8.66 bearing_deg=0.80 speed=6.711 pos=(-63.753,0.009,113.356) thr=0.84 steer=0.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.84,0.00) submit_ok=true pitch=-0.22 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.55 traction=1.00 gear=4 shift=0.00 bounded=true
tick=690 phase=following reason=path_ready wp=3 dist_wp=5.35 bearing_deg=0.79 speed=5.014 pos=(-66.917,0.023,114.333) thr=0.62 steer=0.03 blocked=false attempts=0 stuck_s=0.02 consumed=(0.62,0.03) submit_ok=true pitch=-0.59 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.38 traction=1.00 gear=3 shift=0.10 bounded=true
tick=720 phase=following reason=path_ready wp=3 dist_wp=3.00 bearing_deg=0.78 speed=3.342 pos=(-69.159,0.023,115.043) thr=0.41 steer=0.03 blocked=false attempts=0 stuck_s=0.03 consumed=(0.41,0.03) submit_ok=true pitch=-0.60 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.21 traction=1.00 gear=3 shift=0.00 bounded=true
tick=750 phase=following reason=path_ready wp=3 dist_wp=1.57 bearing_deg=0.79 speed=1.737 pos=(-70.516,0.022,115.485) thr=0.17 steer=0.03 blocked=false attempts=0 stuck_s=0.03 consumed=(0.17,0.03) submit_ok=true pitch=-0.58 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.21 traction=1.00 gear=2 shift=0.00 bounded=true
tick=780 phase=following reason=path_ready wp=4 dist_wp=21.67 bearing_deg=-101.07 speed=0.129 pos=(-71.005,0.022,115.648) thr=0.00 steer=-1.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.00,-1.00) submit_ok=true pitch=-0.58 roll=0.00 normal_y=1.00 contacts=3[VillageTerrain,VillageTerrain,VillageTerrain] drag=0.29 traction=1.00 gear=1 shift=0.00 bounded=true
tick=810 phase=following reason=path_ready wp=4 dist_wp=21.67 bearing_deg=-63.58 speed=0.000 pos=(-71.007,0.003,115.648) thr=0.00 steer=-1.00 blocked=false attempts=0 stuck_s=0.00 consumed=(0.00,-1.00) submit_ok=true pitch=-0.07 roll=0.00 normal_y=1.00 contacts=1[VillageTerrain] drag=0.21 traction=1.00 gear=0 shift=0.00 bounded=true
